datetime,temp_2m,pm10,no2,co,o3
2024-04-05 15:00:00,290.44482,8.839187e-09,4.329078e-09,1.3218843e-07,7.806433e-08
2024-04-05 18:00:00,289.4873,1.2224806e-08,1.3143729e-08,1.5530416e-07,4.4957083e-08
2024-04-05 21:00:00,286.49927,1.961472e-08,2.8505278e-08,2.1058038e-07,1.4220215e-08
2024-04-06 00:00:00,284.33813,2.5763853e-08,3.2157235e-08,2.3554621e-07,1.7443709e-08
2024-04-06 03:00:00,282.635,3.2663422e-08,3.6188524e-08,3.1123665e-07,2.7042737e-10
2024-04-06 06:00:00,283.13184,3.6823554e-08,1.9092855e-08,3.806677e-07,1.9630892e-09
2024-04-06 09:00:00,288.8733,1.5026224e-08,6.359112e-09,1.6323357e-07,6.8371676e-08
2024-04-06 12:00:00,291.4524,9.4600665e-09,2.2137703e-09,1.3700951e-07,8.906216e-08
2024-04-06 15:00:00,292.6726,8.063068e-09,1.7343624e-09,1.3167335e-07,9.495184e-08
2024-04-06 18:00:00,290.36768,1.0520797e-08,9.219413e-09,1.5248263e-07,6.0686816e-08
2024-04-06 21:00:00,285.88818,2.1043341e-08,2.8096284e-08,2.2277501e-07,1.488635e-08
2024-04-07 00:00:00,284.1587,3.6051826e-08,4.481326e-08,2.8030252e-07,3.6735839e-09
2024-04-07 03:00:00,282.04053,4.0351264e-08,3.506029e-08,3.619086e-07,1.1921093e-10
2024-04-07 06:00:00,283.06152,4.1138964e-08,1.8976221e-08,4.1590064e-07,2.4592375e-09
2024-04-07 09:00:00,289.51953,2.3795582e-08,1.2658782e-08,2.1302948e-07,6.08898e-08
2024-04-07 12:00:00,293.28613,3.802949e-09,3.7028038e-09,1.5599126e-07,9.1388415e-08
2024-04-07 15:00:00,293.89038,6.277194e-09,3.1433194e-09,1.5457165e-07,9.478459e-08
2024-04-07 18:00:00,292.073,9.919898e-09,8.823891e-09,1.7573397e-07,6.7666434e-08
2024-04-07 21:00:00,288.38647,2.1912012e-08,2.8338091e-08,2.458708e-07,1.649634e-08
2024-04-08 00:00:00,285.77466,2.9927463e-08,3.5402106e-08,3.0024577e-07,1.078972e-08
2024-04-08 03:00:00,284.44604,3.6241747e-08,3.0887406e-08,3.801316e-07,5.1681215e-09
2024-04-08 06:00:00,284.29126,4.0857604e-08,1.8744107e-08,4.6488682e-07,3.849935e-09
2024-04-08 09:00:00,291.1416,2.7131204e-08,1.4126902e-08,2.4131876e-07,6.19938e-08
2024-04-08 12:00:00,294.43555,3.9784762e-08,4.1252672e-09,1.8779953e-07,9.378933e-08
2024-04-08 15:00:00,295.3828,3.1564596e-08,2.3465776e-09,1.7456938e-07,1.0421914e-07
2024-04-08 18:00:00,293.239,2.5793259e-08,1.1389284e-08,2.0288833e-07,6.0048265e-08
2024-04-08 21:00:00,288.6001,2.726135e-08,2.3867015e-08,2.5532609e-07,3.184291e-08
2024-04-09 00:00:00,287.4756,4.6278693e-08,2.508592e-08,2.6334223e-07,3.611279e-08
2024-04-09 03:00:00,286.3711,4.766014e-08,3.270799e-08,3.0713278e-07,1.6963668e-08
2024-04-09 06:00:00,285.95435,5.081093e-08,2.5798748e-08,3.2256085e-07,1.35177e-08
2024-04-09 09:00:00,288.43286,5.563395e-08,1.3203851e-08,2.3595136e-07,4.6722864e-08
2024-04-09 12:00:00,288.90552,7.700737e-08,6.5906174e-09,1.8773534e-07,6.904383e-08
2024-04-09 15:00:00,288.17676,1.1398788e-07,7.2654003e-09,1.7987514e-07,5.9642595e-08
2024-04-09 18:00:00,285.71094,1.01571516e-07,1.38404435e-08,1.9618363e-07,3.9646363e-08
2024-04-09 21:00:00,284.54443,1.0788165e-07,2.383796e-08,2.4398528e-07,1.9057403e-08
2024-04-10 00:00:00,283.03027,7.8149355e-08,1.8071205e-08,2.1864498e-07,3.48824e-08
2024-04-10 03:00:00,282.12817,5.5944327e-08,1.2950996e-08,1.9533599e-07,4.5510298e-08
2024-04-10 06:00:00,281.90015,2.9131044e-08,9.8816955e-09,1.7720798e-07,4.892112e-08
2024-04-10 09:00:00,282.81665,2.521405e-08,3.749513e-09,1.3644603e-07,7.2994325e-08
2024-04-10 12:00:00,284.02563,2.0796758e-08,1.7730637e-09,1.2052332e-07,8.73942e-08
2024-04-10 15:00:00,284.49927,2.9486017e-08,2.550269e-09,1.2109393e-07,8.379965e-08
2024-04-10 18:00:00,283.81396,3.1952233e-08,4.9623337e-09,1.289045e-07,7.4514695e-08
2024-04-10 21:00:00,283.12646,2.9461585e-08,1.407003e-08,1.5783203e-07,5.0471908e-08
2024-04-11 00:00:00,283.3733,3.352849e-08,2.4543464e-08,1.9910652e-07,3.4791853e-08
2024-04-11 03:00:00,282.50146,3.5870617e-08,2.6498418e-08,2.3188596e-07,2.3797885e-08
2024-04-11 06:00:00,282.2129,3.8647457e-08,1.91737e-08,2.6146077e-07,1.7672312e-08
2024-04-11 09:00:00,288.6731,3.179917e-08,9.7843476e-09,1.9240058e-07,5.961059e-08
2024-04-11 12:00:00,292.8506,2.3842183e-08,3.3109828e-09,1.4644127e-07,8.608931e-08
2024-04-11 15:00:00,294.35767,2.6510094e-08,1.973471e-09,1.3547319e-07,9.430019e-08
2024-04-11 18:00:00,291.3225,2.6027735e-08,1.0147913e-08,1.6347936e-07,5.5867332e-08
2024-04-11 21:00:00,286.34888,3.769216e-08,2.858409e-08,2.583206e-07,7.3489583e-09
2024-04-12 00:00:00,284.36768,3.6823256e-08,3.3185515e-08,2.6156368e-07,1.5964133e-08
2024-04-12 03:00:00,282.58154,3.908787e-08,3.3210142e-08,3.0217856e-07,8.961041e-09
2024-04-12 06:00:00,283.66162,4.050132e-08,1.9454266e-08,3.425423e-07,1.1529284e-08
2024-04-12 09:00:00,291.5315,3.5011627e-08,1.2055802e-08,2.2113547e-07,5.8100103e-08
2024-04-12 12:00:00,295.32178,1.0283667e-08,2.7499347e-09,1.5484187e-07,9.326522e-08
2024-04-12 15:00:00,296.5603,1.5868043e-08,1.4362009e-09,1.3809104e-07,1.00402744e-07
2024-04-12 18:00:00,293.90503,1.74078e-08,7.5192235e-09,1.55744e-07,6.992262e-08
2024-04-12 21:00:00,288.56543,2.8983639e-08,2.7436487e-08,2.4276238e-07,1.0102905e-08
2024-04-13 00:00:00,285.5498,3.3731187e-08,3.5867153e-08,3.057242e-07,4.3601034e-09
2024-04-13 03:00:00,283.60547,3.7046828e-08,3.341135e-08,3.6702312e-07,3.5844447e-09
2024-04-13 06:00:00,284.99585,3.8469956e-08,2.2316334e-08,4.1665498e-07,6.8319963e-09
2024-04-13 09:00:00,292.5249,2.5427624e-08,1.612431e-08,2.4645078e-07,6.2727224e-08
2024-04-13 12:00:00,296.12378,2.8687104e-08,3.5567749e-09,1.7202326e-07,9.813005e-08
2024-04-13 15:00:00,297.50293,2.5784527e-08,1.8926063e-09,1.4785222e-07,1.0675154e-07
2024-04-13 18:00:00,296.16577,2.6328493e-08,6.5388677e-09,1.629844e-07,8.04642e-08
2024-04-13 21:00:00,289.38867,3.435485e-08,2.5921274e-08,2.3540328e-07,2.1496277e-08
2024-04-14 00:00:00,286.4878,3.6568622e-08,2.4248354e-08,3.338056e-07,1.5331523e-09
2024-04-14 03:00:00,284.6499,4.1906357e-08,1.893252e-08,4.3031886e-07,4.9647546e-11
2024-04-14 06:00:00,285.7627,4.4176208e-08,9.422932e-09,5.174318e-07,1.9091229e-09
2024-04-14 09:00:00,293.02515,2.8466214e-08,1.3645132e-08,2.646678e-07,6.693016e-08
2024-04-14 12:00:00,297.12598,1.5241472e-08,2.3840299e-09,1.8844844e-07,1.0638062e-07
2024-04-14 15:00:00,298.2583,1.29388305e-08,2.0879065e-09,1.7827986e-07,1.1018168e-07
2024-04-14 18:00:00,296.23584,1.35673375e-08,1.3154047e-08,2.0711812e-07,6.562847e-08
2024-04-14 21:00:00,290.01245,2.1061261e-08,3.1751263e-08,2.6745695e-07,2.089507e-08
2024-04-15 00:00:00,288.31567,2.261418e-08,4.0179142e-08,2.9910578e-07,1.6177236e-08
2024-04-15 03:00:00,286.07886,2.5148506e-08,4.0268773e-08,3.2910958e-07,7.0053523e-09
2024-04-15 06:00:00,286.93433,2.9105678e-08,2.555919e-08,3.783565e-07,4.5665813e-09
2024-04-15 09:00:00,290.47632,1.1296436e-08,1.9127706e-08,2.1417105e-07,5.3080413e-08
2024-04-15 12:00:00,293.02808,3.1988453e-08,1.05896145e-08,1.7396859e-07,6.641496e-08
2024-04-15 15:00:00,293.8628,2.8929314e-08,1.1462124e-08,1.7020756e-07,6.495455e-08
2024-04-15 18:00:00,292.28857,2.312322e-08,1.9910967e-08,1.8266738e-07,4.138485e-08
2024-04-15 21:00:00,288.48608,2.2152431e-08,2.9490666e-08,2.3779056e-07,1.1539806e-08
2024-04-16 00:00:00,286.23462,1.7127345e-08,2.74664e-08,2.3560689e-07,2.0595863e-08
2024-04-16 03:00:00,284.77173,2.0635394e-08,2.9717267e-08,2.443302e-07,1.35502e-08
2024-04-16 06:00:00,285.74707,2.429547e-08,1.7660415e-08,2.7769042e-07,1.6311255e-08
2024-04-16 09:00:00,290.6626,9.4627275e-09,3.4363243e-09,1.4550953e-07,7.5360596e-08
2024-04-16 12:00:00,290.62305,6.4415744e-09,6.7422373e-10,1.09223016e-07,1.1023817e-07
2024-04-16 15:00:00,289.77612,6.2376735e-09,8.565522e-10,1.0684239e-07,1.18890455e-07
2024-04-16 18:00:00,286.28345,7.39092e-09,2.7397846e-09,1.1369057e-07,1.05175936e-07
2024-04-16 21:00:00,283.15283,1.0419122e-08,7.562766e-09,1.3127611e-07,8.507381e-08
2024-04-17 00:00:00,280.68237,1.1692759e-08,1.3518863e-08,1.5148187e-07,7.086314e-08
2024-04-17 03:00:00,280.20483,1.7612809e-08,2.3394781e-08,1.9260443e-07,4.0785796e-08
2024-04-17 06:00:00,280.729,2.1888926e-08,1.673242e-08,2.268271e-07,3.0764e-08
2024-04-17 09:00:00,285.3711,1.0441731e-08,2.3006332e-09,1.2784837e-07,8.546115e-08
2024-04-17 12:00:00,288.18896,7.1846777e-09,9.922764e-10,1.1942576e-07,9.2796526e-08
2024-04-17 15:00:00,288.5193,5.115009e-09,9.825051e-10,1.1723313e-07,9.696613e-08
2024-04-17 18:00:00,284.79932,6.0216863e-09,4.508872e-09,1.2619488e-07,8.112119e-08
2024-04-17 21:00:00,281.03223,1.0909453e-08,1.2421086e-08,1.5391245e-07,5.8381662e-08
2024-04-18 00:00:00,280.10327,1.802638e-08,2.1977456e-08,1.871333e-07,4.4686388e-08
2024-04-18 03:00:00,279.62256,2.5056913e-08,3.1277573e-08,2.424066e-07,1.87528e-08
2024-04-18 06:00:00,279.74194,2.558619e-08,1.9950567e-08,2.5981794e-07,2.3179465e-08
2024-04-18 09:00:00,283.28345,8.59389e-09,3.5812535e-09,1.3766996e-07,8.131327e-08
2024-04-18 12:00:00,284.76636,2.236822e-08,2.077222e-09,1.3138784e-07,8.570932e-08
2024-04-18 15:00:00,283.2627,1.5120285e-08,1.5778149e-09,1.2459331e-07,8.9799215e-08
2024-04-18 18:00:00,282.4485,1.1814901e-08,4.3063975e-09,1.2932497e-07,7.767105e-08
2024-04-18 21:00:00,279.2766,1.3963344e-08,1.3702801e-08,1.5757686e-07,5.2347225e-08
2024-04-19 00:00:00,277.99,1.4263485e-08,2.007349e-08,1.7467897e-07,4.954317e-08
2024-04-19 03:00:00,276.4353,1.7520122e-08,2.2292122e-08,1.9874363e-07,3.5015184e-08
2024-04-19 06:00:00,277.92334,2.1093477e-08,1.7053544e-08,2.2807659e-07,2.3765173e-08
2024-04-19 09:00:00,284.40967,6.684001e-09,3.311647e-09,1.3884518e-07,8.394146e-08
2024-04-19 12:00:00,287.51978,2.0305735e-09,8.4881907e-10,1.240207e-07,1.0194939e-07
2024-04-19 15:00:00,288.5276,3.4173326e-09,8.6996205e-10,1.2345716e-07,1.05359554e-07
2024-04-19 18:00:00,286.51807,7.782312e-09,4.910419e-09,1.3409912e-07,8.340815e-08
2024-04-19 21:00:00,283.46826,1.4696877e-08,1.4709658e-08,1.6941964e-07,5.4615047e-08
2024-04-20 00:00:00,280.98877,2.2148324e-08,2.7579581e-08,2.1800483e-07,3.3622516e-08
2024-04-20 03:00:00,279.72046,2.6206706e-08,3.0879782e-08,2.6403467e-07,1.9601892e-08
2024-04-20 06:00:00,281.3098,2.4560446e-08,1.7407624e-08,2.612056e-07,2.7614051e-08
2024-04-20 09:00:00,286.18994,8.578862e-09,1.8489502e-09,1.249837e-07,7.930522e-08
2024-04-20 12:00:00,287.65625,5.0128293e-09,8.3364e-10,1.15722536e-07,8.978262e-08
2024-04-20 15:00:00,287.09912,5.141647e-09,8.3035345e-10,1.1456753e-07,9.4313506e-08
2024-04-20 18:00:00,285.2556,7.105079e-09,4.305283e-09,1.2346266e-07,7.827406e-08
2024-04-20 21:00:00,282.27856,1.6252976e-08,1.8697532e-08,1.7049234e-07,3.823224e-08
2024-04-21 00:00:00,278.8728,1.9342306e-08,2.1004508e-08,1.8606724e-07,4.3080508e-08
2024-04-21 03:00:00,277.9336,2.2158709e-08,2.4211728e-08,2.1478391e-07,2.8238738e-08
2024-04-21 06:00:00,278.64526,2.5784146e-08,1.838062e-08,2.530538e-07,1.7013782e-08
2024-04-21 09:00:00,284.95264,8.886186e-09,2.8941018e-09,1.3498364e-07,8.205683e-08
2024-04-21 12:00:00,286.1892,1.3564577e-08,1.2614519e-09,1.2137328e-07,9.481302e-08
2024-04-21 15:00:00,284.52075,1.4729835e-08,1.5292158e-09,1.2048658e-07,9.437976e-08
2024-04-21 18:00:00,281.4458,1.7691804e-08,3.911156e-09,1.2857043e-07,8.031928e-08
2024-04-21 21:00:00,279.2827,2.0464174e-08,7.659877e-09,1.4314163e-07,6.6421904e-08
2024-04-22 00:00:00,278.90576,2.1364436e-08,9.268815e-09,1.5067917e-07,6.4025585e-08
2024-04-22 03:00:00,277.56543,2.0302604e-08,1.2547149e-08,1.6376201e-07,5.1860034e-08
2024-04-22 06:00:00,277.28613,1.8741446e-08,1.1122037e-08,1.647613e-07,4.7408093e-08
2024-04-22 09:00:00,277.30884,1.24931e-08,4.065773e-09,1.3681186e-07,7.1974604e-08
2024-04-22 12:00:00,277.69287,9.93559e-09,2.5472822e-09,1.2887266e-07,7.678349e-08
2024-04-22 15:00:00,278.43042,8.4538065e-09,2.5567186e-09,1.2802367e-07,7.7458644e-08
2024-04-22 18:00:00,277.88794,7.7762365e-09,4.186981e-09,1.3284966e-07,7.244018e-08
2024-04-22 21:00:00,277.74072,1.0418717e-08,1.042288e-08,1.5392682e-07,5.6075717e-08
2024-04-23 00:00:00,277.07446,1.3741229e-08,1.1005577e-08,1.6012775e-07,5.565603e-08
2024-04-23 03:00:00,277.35767,1.6344288e-08,1.5689208e-08,1.7997463e-07,4.0678085e-08
2024-04-23 06:00:00,277.44263,1.5963757e-08,1.2248956e-08,1.8411829e-07,3.8779163e-08
2024-04-23 09:00:00,278.83008,8.594242e-09,2.6511546e-09,1.3780046e-07,7.624148e-08
2024-04-23 12:00:00,281.2649,1.6573452e-08,1.7499263e-09,1.3202789e-07,8.307826e-08
2024-04-23 15:00:00,281.9795,1.2677024e-08,1.8149461e-09,1.2952137e-07,8.598474e-08
2024-04-23 18:00:00,280.9973,1.559835e-08,7.1214385e-09,1.4498625e-07,6.259979e-08
2024-04-23 21:00:00,279.13745,2.390236e-08,1.9596483e-08,1.9967618e-07,3.0180995e-08
2024-04-24 00:00:00,277.63257,1.5886211e-08,1.8616635e-08,1.8942762e-07,4.22729e-08
2024-04-24 03:00:00,277.1792,1.7547777e-08,2.2732964e-08,2.1399119e-07,2.7833373e-08
2024-04-24 06:00:00,278.2661,1.8404759e-08,1.4127995e-08,2.2975135e-07,2.7380013e-08
2024-04-24 09:00:00,283.30933,4.5618833e-09,2.2063171e-09,1.3882986e-07,8.242111e-08
2024-04-24 12:00:00,286.05225,5.132545e-09,1.1088817e-09,1.2836927e-07,9.54599e-08
2024-04-24 15:00:00,286.68115,6.0909002e-09,1.1055402e-09,1.2529512e-07,9.9602275e-08
2024-04-24 18:00:00,285.229,8.756441e-09,3.8745664e-09,1.3101857e-07,8.6996074e-08
2024-04-24 21:00:00,280.96533,1.741935e-08,1.8950777e-08,1.8084724e-07,4.0210214e-08
2024-04-25 00:00:00,279.00586,1.9980025e-08,2.374378e-08,2.0265323e-07,3.705576e-08
2024-04-25 03:00:00,277.57812,2.3155074e-08,2.6299993e-08,2.3726192e-07,2.1192916e-08
2024-04-25 06:00:00,279.01782,2.5588193e-08,1.457976e-08,2.7064002e-07,1.9258314e-08
2024-04-25 09:00:00,283.19653,1.0265811e-08,2.419449e-09,1.4199081e-07,8.4422574e-08
2024-04-25 12:00:00,284.53418,2.0759305e-08,1.2849846e-09,1.2647497e-07,9.269674e-08
2024-04-25 15:00:00,284.97656,2.0865205e-08,1.3437761e-09,1.25012e-07,9.5094386e-08
2024-04-25 18:00:00,283.64868,2.2091488e-08,5.5526606e-09,1.3647366e-07,7.409775e-08
2024-04-25 21:00:00,280.73853,2.645021e-08,1.854969e-08,1.8257586e-07,3.721736e-08
2024-04-26 00:00:00,280.55615,3.2573865e-08,2.4210959e-08,2.112309e-07,3.163828e-08
2024-04-26 03:00:00,280.17163,3.302765e-08,2.5787283e-08,2.3091889e-07,2.3026955e-08
2024-04-26 06:00:00,279.73315,3.2283307e-08,1.38566865e-08,2.1614547e-07,3.8391867e-08
2024-04-26 09:00:00,282.50854,2.9608557e-08,3.6763141e-09,1.5604903e-07,7.819374e-08
2024-04-26 12:00:00,283.93384,9.962047e-09,1.8223141e-09,1.4476925e-07,8.801675e-08
2024-04-26 15:00:00,284.95752,1.1436786e-08,1.6649934e-09,1.4239775e-07,9.1759794e-08
2024-04-26 18:00:00,283.19385,1.2648524e-08,4.6426853e-09,1.470632e-07,7.8200635e-08
2024-04-26 21:00:00,281.65527,1.8469603e-08,1.4130688e-08,1.7913509e-07,4.731461e-08
2024-04-27 00:00:00,281.00513,2.2152012e-08,2.3595224e-08,2.1654374e-07,3.4964327e-08
2024-04-27 03:00:00,281.23608,2.3583357e-08,2.1395705e-08,2.1849934e-07,3.429121e-08
2024-04-27 06:00:00,281.26904,2.2202162e-08,1.45171e-08,2.1987817e-07,3.0185348e-08
2024-04-27 09:00:00,282.99268,1.5635894e-08,2.502374e-09,1.434759e-07,8.6365375e-08
2024-04-27 12:00:00,285.10962,1.4937196e-08,1.2979616e-09,1.3487222e-07,9.105753e-08
2024-04-27 15:00:00,285.35596,1.7261144e-08,1.4925577e-09,1.3124699e-07,9.145295e-08
2024-04-27 18:00:00,284.63135,1.2309428e-08,4.54845e-09,1.3864299e-07,7.5903785e-08
2024-04-27 21:00:00,283.5503,1.4005167e-08,9.438548e-09,1.5538086e-07,5.95734e-08
2024-04-28 00:00:00,283.6787,1.114584e-08,9.023099e-09,1.5648601e-07,6.37041e-08
2024-04-28 03:00:00,283.68018,1.18015215e-08,9.716024e-09,1.6221784e-07,5.706724e-08
2024-04-28 06:00:00,283.37988,1.3987179e-08,9.716169e-09,1.6758221e-07,4.8681958e-08
2024-04-28 09:00:00,284.87988,1.4876587e-08,3.8823944e-09,1.4556633e-07,7.383763e-08
2024-04-28 12:00:00,285.7141,2.783143e-08,2.096766e-09,1.3626388e-07,8.5432966e-08
2024-04-28 15:00:00,287.81543,2.5883445e-08,1.4638267e-09,1.2748147e-07,9.334802e-08
2024-04-28 18:00:00,286.51147,3.0915267e-08,5.783483e-09,1.3533351e-07,7.2259475e-08
2024-04-28 21:00:00,284.44922,3.4134573e-08,1.5325508e-08,1.6660265e-07,4.2526704e-08
2024-04-29 00:00:00,282.9983,2.9340292e-08,2.9149664e-08,2.1032925e-07,2.3096772e-08
2024-04-29 03:00:00,282.01636,3.1232606e-08,3.1394887e-08,2.4982324e-07,1.2093368e-08
2024-04-29 06:00:00,283.2588,3.106283e-08,1.7136124e-08,2.7379465e-07,1.784175e-08
2024-04-29 09:00:00,288.2483,1.6594061e-08,4.1168065e-09,1.418019e-07,8.765398e-08
2024-04-29 12:00:00,291.85107,2.5536124e-08,1.6006624e-09,1.3171191e-07,9.93104e-08
2024-04-29 15:00:00,292.83154,2.1999291e-08,1.5385787e-09,1.2703315e-07,9.867577e-08
2024-04-29 18:00:00,291.33667,2.3212856e-08,6.774831e-09,1.3938123e-07,6.858639e-08
2024-04-29 21:00:00,288.6128,3.0687016e-08,2.113166e-08,1.8793169e-07,2.8401102e-08
2024-04-30 00:00:00,285.7119,3.108433e-08,2.4336583e-08,1.9812991e-07,3.50304e-08
2024-04-30 03:00:00,283.37817,3.2768977e-08,2.7081512e-08,2.1860008e-07,2.3099735e-08
2024-04-30 06:00:00,285.04956,3.48324e-08,1.6278614e-08,2.474657e-07,1.8404537e-08
2024-04-30 09:00:00,290.73486,2.126242e-08,4.5310182e-09,1.4206475e-07,8.648431e-08
2024-04-30 12:00:00,293.8557,1.6782163e-08,1.353038e-09,1.2168687e-07,1.0239021e-07
2024-04-30 15:00:00,294.36182,1.8285146e-08,1.3538856e-09,1.1714631e-07,1.00031016e-07
2024-04-30 18:00:00,292.8745,1.902054e-08,6.2793943e-09,1.2951969e-07,7.035079e-08
2024-04-30 21:00:00,289.35303,2.5914954e-08,1.7513928e-08,1.6454733e-07,3.7197236e-08
2024-05-01 00:00:00,286.3098,2.8961477e-08,1.9328668e-08,1.714831e-07,4.489202e-08
2024-05-01 03:00:00,285.8706,3.130902e-08,2.4703446e-08,1.9967594e-07,2.8294295e-08
2024-05-01 06:00:00,285.7998,3.3808234e-08,1.7585712e-08,2.2056807e-07,2.3690392e-08
2024-05-01 09:00:00,288.31836,3.486743e-08,5.8772693e-09,1.4390355e-07,7.122002e-08
2024-05-01 12:00:00,287.3811,4.7959237e-08,3.8630534e-09,1.3920625e-07,7.0435235e-08
2024-05-01 15:00:00,286.938,4.5687823e-08,3.6601118e-09,1.3661563e-07,7.087797e-08
2024-05-01 18:00:00,286.5088,4.1170388e-08,6.9466655e-09,1.461241e-07,5.545262e-08
2024-05-01 21:00:00,285.85742,4.2477044e-08,1.1183631e-08,1.6048507e-07,4.8664372e-08
2024-05-02 00:00:00,284.9358,5.1481564e-08,1.2629785e-08,1.65135e-07,5.171386e-08
2024-05-02 03:00:00,284.6582,4.9608325e-08,9.735996e-09,1.5928936e-07,5.4665374e-08
2024-05-02 06:00:00,284.4558,5.0532993e-08,8.0036395e-09,1.5465794e-07,5.172596e-08
2024-05-02 09:00:00,285.5454,4.374056e-08,4.872257e-09,1.4139049e-07,5.862099e-08
2024-05-02 12:00:00,286.22168,3.284423e-08,3.2186447e-09,1.2447126e-07,6.772424e-08
2024-05-02 15:00:00,285.30273,2.4125836e-08,3.638386e-09,1.2289487e-07,6.707084e-08
2024-05-02 18:00:00,284.98267,1.9268938e-08,8.037863e-09,1.370837e-07,4.6294314e-08
2024-05-02 21:00:00,283.91187,1.8741737e-08,1.7673605e-08,1.7310127e-07,2.1808264e-08
2024-05-03 00:00:00,282.36963,2.2021442e-08,2.0166407e-08,1.8975777e-07,2.5646443e-08
2024-05-03 03:00:00,281.9414,2.3089513e-08,2.4322075e-08,2.2164151e-07,1.4071978e-08
2024-05-03 06:00:00,282.719,1.9199568e-08,1.2926672e-08,2.0590635e-07,2.7757688e-08
2024-05-03 09:00:00,287.20166,8.722946e-09,2.5449438e-09,1.3797046e-07,7.4612885e-08
2024-05-03 12:00:00,290.08496,1.7628366e-08,9.25271e-10,1.2385885e-07,8.6546585e-08
2024-05-03 15:00:00,290.64648,1.69502e-08,1.1526011e-09,1.2412762e-07,8.673639e-08
2024-05-03 18:00:00,287.92847,1.6645394e-08,5.0573976e-09,1.354735e-07,6.768605e-08
2024-05-03 21:00:00,284.94604,2.1123025e-08,1.9678387e-08,1.8653817e-07,2.6795291e-08
2024-05-04 00:00:00,283.3103,2.4233689e-08,2.598505e-08,2.1931666e-07,1.8446613e-08
2024-05-04 03:00:00,282.03955,2.6981738e-08,2.2039838e-08,2.7505132e-07,1.10722835e-08
2024-05-04 06:00:00,283.3169,2.5897506e-08,1.5601607e-08,2.8641807e-07,1.16388295e-08
2024-05-04 09:00:00,287.95752,1.6407558e-08,3.5047083e-09,1.3979626e-07,7.8975404e-08
2024-05-04 12:00:00,289.78125,9.495128e-09,1.7930568e-09,1.3121715e-07,8.613355e-08
2024-05-04 15:00:00,290.72192,1.0281081e-08,1.2145122e-09,1.2690151e-07,9.318094e-08
2024-05-04 18:00:00,289.39648,9.9198765e-09,3.8854324e-09,1.3198222e-07,7.885541e-08
2024-05-04 21:00:00,285.44214,1.560856e-08,1.8768521e-08,1.7792684e-07,3.2671025e-08
2024-05-05 00:00:00,284.94873,2.1343759e-08,2.7314563e-08,2.128693e-07,2.3777577e-08
2024-05-05 03:00:00,284.21924,2.4770447e-08,2.8794911e-08,2.542961e-07,9.001052e-09
2024-05-05 06:00:00,285.15942,2.484672e-08,1.7979126e-08,2.705117e-07,1.2124761e-08
2024-05-05 09:00:00,289.08936,1.1590167e-08,3.343874e-09,1.3389435e-07,8.447287e-08
2024-05-05 12:00:00,291.4729,2.3651637e-08,1.7156082e-09,1.2607177e-07,9.005432e-08
2024-05-05 15:00:00,291.84912,1.960128e-08,1.937936e-09,1.2354519e-07,8.796296e-08
2024-05-05 18:00:00,289.9807,1.6527789e-08,5.9779492e-09,1.310068e-07,6.935261e-08
2024-05-05 21:00:00,288.07642,1.6369299e-08,1.6285002e-08,1.5941242e-07,4.0824787e-08
2024-05-06 00:00:00,285.6604,1.8939321e-08,2.3665853e-08,1.8378509e-07,3.4295574e-08
2024-05-06 03:00:00,284.28198,2.1062316e-08,2.5844539e-08,2.082943e-07,2.5189406e-08
2024-05-06 06:00:00,285.22144,1.794491e-08,1.5367632e-08,1.9570425e-07,3.8883122e-08
2024-05-06 09:00:00,287.08887,7.535256e-09,3.1157212e-09,1.2484583e-07,8.986189e-08
2024-05-06 12:00:00,287.229,2.7110172e-08,1.5309553e-09,1.212425e-07,9.844771e-08
2024-05-06 15:00:00,287.84692,2.7173453e-08,1.4005459e-09,1.1882775e-07,9.9595994e-08
2024-05-06 18:00:00,286.98657,2.6049463e-08,5.187951e-09,1.2873979e-07,7.6986616e-08
2024-05-06 21:00:00,284.542,2.9853158e-08,2.161338e-08,1.8515625e-07,2.209463e-08
2024-05-07 00:00:00,284.31982,2.8110879e-08,2.9161196e-08,2.2397573e-07,1.4490012e-08
2024-05-07 03:00:00,284.08813,2.8178164e-08,2.8625653e-08,2.3322885e-07,1.6713766e-08
2024-05-07 06:00:00,284.53345,2.6662043e-08,1.6736466e-08,2.1590152e-07,3.3111558e-08
2024-05-07 09:00:00,285.1399,2.4654256e-08,3.2509042e-09,1.3417838e-07,8.446196e-08
2024-05-07 12:00:00,286.41357,2.3450198e-08,1.8092741e-09,1.2598686e-07,8.6687216e-08
2024-05-07 15:00:00,286.79834,2.0902064e-08,1.8052366e-09,1.224953e-07,8.609349e-08
2024-05-07 18:00:00,286.2046,1.7746437e-08,4.67763e-09,1.292389e-07,7.048276e-08
2024-05-07 21:00:00,284.719,1.9345954e-08,1.5812864e-08,1.6199023e-07,3.7001566e-08
2024-05-08 00:00:00,283.66992,2.4796599e-08,2.288938e-08,2.01861e-07,2.7102693e-08
2024-05-08 03:00:00,283.17163,3.0194187e-08,2.5755607e-08,2.5310626e-07,1.2052292e-08
2024-05-08 06:00:00,284.1931,2.5737926e-08,1.4998918e-08,2.2930267e-07,2.3130022e-08
2024-05-08 09:00:00,288.68066,1.2654926e-08,2.702764e-09,1.3557091e-07,7.291372e-08
2024-05-08 12:00:00,291.92822,2.0705524e-08,9.2439967e-10,1.2071368e-07,8.2558394e-08
